date,windspeed_avg,rainfall_avg,temperature_avg
2020-01-05,2.54,-0.01,6.42
2020-01-06,4.2,-0.01,5.36
2020-01-07,4.53,-0.03,6.55
2020-01-08,4.39,-0.08,11.19
2020-01-09,8.31,-0.07,11.95
2020-01-10,4.79,,7.32
2020-01-11,5.73,0.0,5.86
2020-01-12,6.95,0.0,7.35
2020-01-13,6.5,-0.03,7.36
2020-01-14,10.99,-0.08,10.34
2020-01-15,8.64,0.03,8.84
2020-01-16,5.19,-0.01,6.66
2020-01-17,6.95,0.04,8.66
2020-01-18,3.4,-0.01,3.83
2020-01-19,4.0,0.07,3.48
2020-01-20,1.36,0.03,2.01
2020-01-21,0.99,0.02,-0.19
2020-01-22,1.79,0.03,1.02
2020-01-23,3.19,0.0,3.16
2020-01-24,1.88,-0.01,1.09
2020-01-25,2.63,0.0,1.47
2020-01-26,4.63,-0.01,5.31
2020-01-27,6.83,0.61,8.3
2020-01-28,8.81,0.73,5.29
2020-01-29,5.2,0.0,4.9
2020-01-30,6.2,0.06,7.33
2020-01-31,7.0,0.0,11.22
2020-02-01,7.86,0.89,10.9
2020-02-02,7.1,0.8,10.15
2020-02-03,6.99,0.95,9.97
2020-02-04,7.18,0.25,6.06
2020-02-05,1.89,0.06,6.57
2020-02-06,1.52,0.0,4.35
2020-02-07,3.77,0.03,4.29
2020-02-08,3.84,0.53,8.05
2020-02-09,13.19,0.33,9.61
2020-02-10,13.99,0.93,8.44
2020-02-11,10.2,-0.03,6.44
2020-02-12,6.44,0.21,5.47
2020-02-13,7.96,1.21,6.83
2020-02-14,4.42,-0.01,7.8
2020-02-15,9.01,0.01,9.94
2020-02-16,12.93,1.22,12.23
2020-02-17,9.73,0.49,7.74
2020-02-18,8.06,0.04,6.99
2020-02-19,6.57,0.93,6.42
2020-02-20,9.02,0.41,8.35
2020-02-21,6.53,0.0,6.15
2020-02-22,9.0,-0.03,8.2
2020-02-23,9.78,0.16,10.74
2020-02-24,6.9,0.13,9.14
2020-02-25,7.94,0.59,7.54
2020-02-26,6.78,-0.02,4.36
2020-02-27,5.24,1.21,2.65
2020-02-28,6.45,0.56,3.6
2020-02-29,9.55,0.0,8.44
2020-03-01,7.34,0.15,6.28
2020-03-02,5.25,0.35,5.84
2020-03-03,4.03,0.07,4.95
2020-03-04,3.57,0.42,5.4
2020-03-05,4.58,1.91,7.34
2020-03-06,7.29,0.68,6.39
2020-03-07,4.25,0.0,6.11
2020-03-08,7.6,0.19,8.63
2020-03-09,5.67,0.1,7.86
2020-03-10,10.04,2.35,10.55
2020-03-11,8.88,0.85,12.56
2020-03-12,9.54,0.26,9.47
2020-03-13,6.03,-0.01,7.72
2020-03-14,3.82,0.24,6.85
2020-03-15,4.98,0.0,9.51
2020-03-16,1.8,0.03,8.01
2020-03-17,2.91,0.03,7.46
2020-03-18,3.14,0.0,9.9
2020-03-19,2.47,0.0,9.26
2020-03-20,6.48,0.42,7.5
2020-03-21,7.33,0.06,6.43
2020-03-22,7.11,0.0,6.05
2020-03-23,4.81,0.0,5.56
2020-03-24,3.14,0.0,5.81
2020-03-25,4.01,0.0,6.3
2020-03-26,5.44,0.0,6.84
2020-03-27,4.67,0.0,7.6
2020-03-28,7.31,0.0,8.49
2020-03-29,9.82,0.05,5.24
2020-03-30,5.41,0.0,4.6
2020-03-31,4.92,0.0,5.76
2020-04-01,3.35,0.0,5.54
2020-04-02,3.14,0.0,6.99
2020-04-03,2.82,0.0,8.71
2020-04-04,2.73,0.0,10.18
2020-04-05,4.58,0.0,12.85
2020-04-06,4.4,0.03,12.47
2020-04-07,2.57,0.0,13.19
2020-04-08,2.09,0.0,17.41
2020-04-09,3.27,0.0,16.75
2020-04-10,3.99,0.0,16.29
2020-04-11,2.39,0.0,16.31
2020-04-12,2.61,0.02,16.05
2020-04-13,7.75,0.0,10.07
2020-04-14,4.05,0.0,7.06
2020-04-15,3.26,0.0,10.63
2020-04-16,2.38,0.0,14.85
2020-04-17,3.7,1.19,15.25
2020-04-18,2.76,2.16,12.87
2020-04-19,3.94,0.0,11.89
2020-04-20,7.02,0.0,14.03
2020-04-21,6.68,0.0,14.95
2020-04-22,5.47,0.0,16.18
2020-04-23,2.21,0.0,16.9
2020-04-24,3.15,0.0,13.9
2020-04-25,3.97,0.0,10.3
2020-04-26,1.81,0.0,11.69
2020-04-27,2.73,0.0,14.5
2020-04-28,3.85,0.75,12.21
2020-04-29,6.11,0.11,12.32
2020-04-30,7.13,0.64,11.14
2020-05-01,6.64,0.25,11.13
2020-05-02,4.57,0.0,11.39
2020-05-03,1.97,0.04,10.8
2020-05-04,3.8,0.0,13.01
2020-05-05,5.79,0.0,11.38
2020-05-06,4.25,0.0,12.92
2020-05-07,1.96,0.0,14.84
2020-05-08,2.59,0.0,16.54
2020-05-09,3.25,0.0,19.01
2020-05-10,4.01,0.33,15.22
2020-05-11,9.81,0.0,9.45
2020-05-12,2.59,0.0,8.64
2020-05-13,4.45,0.0,8.95
2020-05-14,6.41,0.0,9.49
2020-05-15,4.98,0.0,10.8
2020-05-16,3.1,0.0,11.94
2020-05-17,2.5,0.0,13.35
2020-05-18,3.91,0.0,15.24
2020-05-19,2.94,0.0,16.73
2020-05-20,2.39,0.0,19.43
2020-05-21,2.02,0.0,21.94
2020-05-22,5.24,0.04,18.35
2020-05-23,7.5,-0.01,14.92
2020-05-24,5.69,-0.01,14.54
2020-05-25,2.56,0.0,17.18
2020-05-26,2.43,0.0,18.38
2020-05-27,4.29,0.0,18.03
2020-05-28,5.6,0.0,16.63
2020-05-29,4.21,0.0,17.8
2020-05-30,4.2,0.0,19.31
2020-05-31,4.52,0.0,19.05
2020-06-01,4.04,0.0,20.68
2020-06-02,3.01,0.0,21.16
2020-06-03,3.6,0.0,18.03
2020-06-04,5.0,0.0,13.9
2020-06-05,5.05,1.05,11.63
2020-06-06,7.46,0.45,11.89
2020-06-07,4.29,0.17,13.96
2020-06-08,4.3,0.11,12.66
2020-06-09,3.99,0.0,13.59
2020-06-10,1.93,0.0,14.0
2020-06-11,3.85,0.5,16.79
2020-06-12,4.06,0.1,17.06
2020-06-13,2.51,0.0,19.51
2020-06-14,2.84,0.0,18.98
2020-06-15,3.02,0.0,19.33
2020-06-16,2.46,0.07,18.54
2020-06-17,1.57,1.68,17.57
2020-06-18,3.04,0.74,17.2
2020-06-19,3.86,0.0,16.61
2020-06-20,1.55,0.0,17.63
2020-06-21,4.14,0.2,17.44
2020-06-22,2.51,0.0,17.76
2020-06-23,2.36,0.0,21.42
2020-06-24,4.03,0.0,25.31
2020-06-25,3.39,0.0,25.86
2020-06-26,2.6,1.66,23.13
2020-06-27,4.79,0.61,18.82
2020-06-28,6.25,0.0,17.63
2020-06-29,6.86,0.0,16.1
2020-06-30,5.16,0.0,16.92
2020-07-01,5.34,1.69,18.21
2020-07-02,5.5,0.02,17.36
2020-07-03,5.36,0.0,17.25
2020-07-04,6.11,0.16,17.7
2020-07-05,9.22,0.1,18.02
2020-07-06,5.29,-0.01,15.75
2020-07-07,3.2,0.0,16.76
2020-07-08,4.2,0.33,16.02
2020-07-09,5.75,-0.01,19.66
2020-07-10,5.05,0.22,17.19
2020-07-11,3.23,0.0,15.7
2020-07-12,3.06,0.03,16.99
2020-07-13,2.91,0.0,19.57
2020-07-14,2.59,0.21,16.85
2020-07-15,2.29,0.1,16.74
2020-07-16,3.55,0.17,16.38
2020-07-17,2.23,0.0,20.51
2020-07-18,3.46,0.0,19.41
2020-07-19,3.35,-0.01,17.85
2020-07-20,4.59,0.47,17.69
2020-07-21,3.49,0.0,16.89
2020-07-22,2.71,0.0,16.95
2020-07-23,2.6,-0.01,19.1
2020-07-24,4.69,0.0,19.44
2020-07-25,4.31,0.54,19.05
2020-07-26,4.69,0.47,18.76
2020-07-27,4.35,0.01,20.79
2020-07-28,6.33,0.01,18.59
2020-07-29,2.71,0.02,17.81
2020-07-30,1.75,0.0,22.13
2020-07-31,4.34,0.0,27.73
2020-08-01,4.69,-0.01,21.92
2020-08-02,4.33,0.0,18.88
2020-08-03,3.13,-0.01,17.04
2020-08-04,2.84,0.0,17.85
2020-08-05,3.7,0.0,21.7
2020-08-06,1.26,0.0,24.65
2020-08-07,1.95,0.0,27.68
2020-08-08,2.1,0.0,29.16
2020-08-09,3.74,0.0,30.01
2020-08-10,2.63,0.61,28.56
2020-08-11,2.26,0.0,27.89
2020-08-12,2.28,0.0,28.01
2020-08-13,3.46,0.32,25.51
2020-08-14,2.09,0.8,20.86
2020-08-15,2.35,2.42,21.44
2020-08-16,1.75,0.1,21.4
2020-08-17,3.49,0.13,19.04
2020-08-18,2.75,0.03,19.73
2020-08-19,3.95,0.88,20.0
2020-08-20,3.46,0.01,24.32
2020-08-21,6.82,-0.04,24.84
2020-08-22,5.88,0.17,18.78
2020-08-23,5.86,0.04,17.56
2020-08-24,4.59,0.35,17.16
2020-08-25,6.74,0.4,17.66
2020-08-26,9.0,-0.03,18.3
2020-08-27,4.03,0.01,16.77
2020-08-28,5.98,0.2,17.29
2020-08-29,3.83,0.25,14.28
2020-08-30,4.28,1.15,15.31
2020-08-31,2.94,0.0,14.94
2020-09-01,3.1,0.0,15.65
2020-09-02,1.31,0.0,15.64
2020-09-03,4.46,-0.01,18.01
2020-09-04,3.9,0.14,18.79
2020-09-05,3.61,0.06,16.1
2020-09-06,2.44,0.0,14.9
2020-09-07,2.56,0.03,15.69
2020-09-08,3.59,-0.01,17.6
2020-09-09,3.91,0.0,20.27
2020-09-10,2.94,0.02,18.3
2020-09-11,2.27,0.0,17.31
2020-09-12,3.21,0.0,15.96
2020-09-13,1.56,0.03,17.89
2020-09-14,1.9,0.0,21.66
2020-09-15,2.1,0.0,24.77
2020-09-16,3.77,0.0,21.19
2020-09-17,6.18,0.0,16.59
2020-09-18,5.14,0.0,16.85
2020-09-19,3.61,0.0,21.0
2020-09-20,4.08,0.0,20.41
2020-09-21,2.38,0.0,16.84
2020-09-22,2.22,0.03,16.63
2020-09-23,5.15,0.23,17.16
2020-09-24,6.69,0.0,13.1
2020-09-25,8.25,-0.08,10.4
2020-09-26,8.66,,10.49
2020-09-27,7.16,,14.64
2020-09-28,3.92,,13.5
2020-09-29,2.75,0.07,14.3
2020-09-30,3.27,0.0,16.04
2020-10-01,4.96,1.54,13.51
2020-10-02,5.53,0.97,12.13
2020-10-03,3.64,0.26,12.66
2020-10-04,8.29,0.47,11.77
2020-10-05,6.28,0.91,12.45
2020-10-06,7.08,2.05,12.6
2020-10-07,5.11,0.02,12.6
2020-10-08,6.83,0.16,14.8
2020-10-09,3.4,0.24,12.8
2020-10-10,4.95,0.57,9.7
2020-10-11,4.31,0.6,10.03
2020-10-12,2.81,0.01,10.34
2020-10-13,4.96,1.13,9.3
2020-10-14,5.21,0.01,9.26
2020-10-15,5.04,0.0,9.6
2020-10-16,3.64,0.0,9.88
2020-10-17,1.43,-0.04,8.88
2020-10-18,2.6,0.0,10.41
2020-10-19,3.16,0.0,10.31
2020-10-20,5.84,0.08,12.68
2020-10-21,8.43,1.25,16.01
2020-10-22,3.69,0.0,13.75
2020-10-23,3.38,0.0,12.65
2020-10-24,7.9,0.04,13.84
2020-10-25,6.83,0.78,11.89
2020-10-26,6.27,0.05,9.51
2020-10-27,6.51,0.3,9.86
2020-10-28,7.01,1.56,10.89
2020-10-29,6.26,0.38,11.54
2020-10-30,5.31,-0.01,14.44
2020-10-31,5.68,0.11,14.05
2020-11-01,6.49,0.28,14.66
2020-11-02,9.28,0.42,15.71
2020-11-03,5.81,0.11,8.54
2020-11-04,1.57,0.03,6.24
2020-11-05,1.35,0.03,5.06
2020-11-06,2.85,0.0,6.51
2020-11-07,2.2,0.0,8.76
2020-11-08,3.17,0.03,11.68
2020-11-09,2.39,0.0,13.36
2020-11-10,1.16,0.4,10.54
2020-11-11,3.71,0.03,11.18
2020-11-12,5.24,0.3,10.74
2020-11-13,4.21,0.1,10.32
2020-11-14,5.4,-0.01,12.84
2020-11-15,8.97,1.0,12.53
2020-11-16,5.85,0.36,10.24
2020-11-17,5.93,-0.01,11.78
2020-11-18,5.15,0.0,12.29
2020-11-19,5.72,0.3,9.38
2020-11-20,2.84,0.03,5.16
2020-11-21,5.88,0.0,8.74
2020-11-22,3.48,0.21,9.85
2020-11-23,1.54,0.0,8.76
2020-11-24,4.26,0.0,7.75
2020-11-25,4.41,0.0,6.93
2020-11-26,1.5,0.0,7.79
2020-11-27,1.76,0.02,7.05
2020-11-28,2.66,0.02,6.75
2020-11-29,3.38,0.0,3.16
2020-11-30,3.64,0.71,3.4
2020-12-01,6.2,0.28,8.01
2020-12-02,2.19,0.19,6.15
2020-12-03,5.96,0.56,5.94
2020-12-04,7.43,0.4,5.47
2020-12-05,4.4,-0.03,3.97
2020-12-06,2.24,-0.03,2.05
2020-12-07,2.64,0.03,0.12
2020-12-08,2.1,0.03,1.48
2020-12-09,4.64,-0.03,2.43
2020-12-10,4.64,0.0,3.64
2020-12-11,4.68,0.91,5.35
2020-12-12,3.39,-0.01,7.54
2020-12-13,5.19,0.06,5.68
2020-12-14,6.35,0.64,9.93
2020-12-15,3.89,-0.01,9.29
2020-12-16,4.54,0.03,7.02
2020-12-17,4.83,0.42,8.91
2020-12-18,6.44,0.0,8.69
2020-12-19,6.1,0.15,8.95
2020-12-20,4.96,0.0,8.6
2020-12-21,6.41,0.61,8.76
2020-12-22,5.46,0.35,12.74
2020-12-23,5.2,2.05,11.99
2020-12-24,5.76,0.78,6.16
2020-12-25,3.9,0.29,3.69
2020-12-26,6.36,-0.04,3.86
2020-12-27,9.64,1.98,5.34
2020-12-28,3.79,-0.01,3.31
2020-12-29,2.1,-0.01,2.75
2020-12-30,3.25,0.35,3.29
2020-12-31,2.75,0.18,2.64
2021-01-01,2.34,0.05,1.15
2021-01-02,1.4,0.04,1.15
2021-01-03,3.06,0.01,2.88
2021-01-04,4.81,0.07,2.59
2021-01-05,4.74,0.0,2.6
2021-01-06,2.84,-0.05,2.76
2021-01-07,2.79,0.23,1.88
2021-01-08,2.75,0.03,1.19
2021-01-09,1.41,0.02,-0.17
2021-01-10,1.26,0.03,-0.11
2021-01-11,4.94,-0.02,4.63
2021-01-12,6.53,1.86,6.6
2021-01-13,2.61,0.35,2.92
2021-01-14,4.86,3.13,1.82
2021-01-15,3.34,0.05,0.76
2021-01-16,3.66,-0.05,0.0
2021-01-17,3.75,0.49,3.83
2021-01-18,3.72,0.19,3.44
2021-01-19,8.3,0.24,6.71
2021-01-20,8.99,-0.01,8.21
2021-01-21,9.33,1.19,7.46
2021-01-22,3.16,0.38,4.1
2021-01-23,4.0,0.2,2.63
2021-01-24,4.4,0.11,0.64
2021-01-25,3.53,-0.04,2.17
2021-01-26,4.36,0.0,2.05
2021-01-27,4.14,0.39,4.53
2021-01-28,6.11,1.69,9.7
2021-01-29,7.61,1.71,9.51
2021-01-30,5.5,1.21,5.14
2021-01-31,4.98,0.21,1.96
2021-02-01,3.5,-0.01,4.78
2021-02-02,5.21,0.29,8.7
2021-02-03,6.88,2.44,9.7
2021-02-04,3.35,-0.03,6.22
2021-02-05,2.61,0.0,7.88
2021-02-06,3.66,0.34,6.38
2021-02-07,4.7,0.13,-1.18
2021-02-08,5.09,-0.08,-4.11
2021-02-09,6.04,-0.03,-5.1
2021-02-10,5.54,0.0,-4.59
2021-02-11,4.06,0.0,-3.65
2021-02-12,6.05,0.0,-4.04
2021-02-13,6.21,0.0,-3.29
2021-02-14,5.86,0.0,-0.98
2021-02-15,6.46,0.4,4.01
2021-02-16,5.54,0.29,7.66
2021-02-17,6.42,0.0,8.84
2021-02-18,5.82,0.29,7.09
2021-02-19,4.84,0.0,6.23
2021-02-20,6.81,0.0,12.19
2021-02-21,4.7,0.0,11.47
2021-02-22,3.73,-0.01,11.65
2021-02-23,5.94,-0.01,13.09
2021-02-24,5.54,0.0,13.78
2021-02-25,2.78,-0.01,11.01
2021-02-26,3.0,0.13,7.91
2021-02-27,3.11,0.03,4.31
2021-02-28,5.03,0.0,6.26
2021-03-01,3.65,0.03,6.45
2021-03-02,1.49,0.0,7.9
2021-03-03,1.25,0.0,9.78
2021-03-04,3.33,0.23,5.78
2021-03-05,5.01,-0.01,4.06
2021-03-06,4.21,0.0,2.85
2021-03-07,3.76,0.0,2.65
2021-03-08,2.05,0.0,4.76
2021-03-09,2.79,-0.01,6.35
2021-03-10,7.12,0.13,5.95
2021-03-11,12.14,0.31,9.88
2021-03-12,8.85,-0.03,7.17
2021-03-13,11.21,0.79,7.22
2021-03-14,6.76,0.3,6.8
2021-03-15,6.46,0.25,7.5
2021-03-16,4.13,0.46,5.4
2021-03-17,6.36,0.3,6.49
2021-03-18,3.99,0.01,5.9
2021-03-19,5.96,0.03,5.48
2021-03-20,3.62,0.0,5.7
2021-03-21,4.84,0.0,7.11
2021-03-22,2.26,0.0,6.31
2021-03-23,2.49,0.0,7.25
2021-03-24,3.55,0.0,8.71
2021-03-25,3.39,0.5,9.31
2021-03-26,5.79,0.28,8.69
2021-03-27,6.84,0.18,7.77
2021-03-28,5.81,0.0,10.01
2021-03-29,3.64,0.0,13.06
2021-03-30,1.8,0.0,14.8
2021-03-31,1.41,0.0,16.02
2021-04-01,3.17,0.0,12.94
2021-04-02,6.39,0.0,6.64
2021-04-03,6.14,0.0,7.13
2021-04-04,2.89,0.0,6.17
2021-04-05,6.25,0.1,4.19
2021-04-06,7.02,-0.04,2.5
2021-04-07,5.77,0.0,3.31
2021-04-08,2.76,0.0,6.36
2021-04-09,2.66,0.0,8.75
2021-04-10,3.11,2.03,7.24
2021-04-11,5.9,0.2,5.2
2021-04-12,3.56,-0.01,3.7
2021-04-13,1.94,0.0,5.34
2021-04-14,3.44,0.0,5.87
2021-04-15,3.69,0.0,5.78
2021-04-16,4.68,0.0,6.45
2021-04-17,5.17,0.0,7.62
2021-04-18,2.85,0.0,7.91
2021-04-19,2.73,0.0,8.57
2021-04-20,1.7,0.03,10.18
2021-04-21,4.67,0.0,10.35
2021-04-22,5.45,0.0,8.32
2021-04-23,4.65,0.0,9.57
2021-04-24,6.04,0.0,10.51
2021-04-25,7.0,0.0,8.4
2021-04-26,6.18,0.0,8.9
2021-04-27,2.71,0.0,11.13
2021-04-28,3.63,0.4,11.92
2021-04-29,4.36,0.34,8.08
2021-04-30,1.8,0.0,7.25
2021-05-01,2.63,0.01,7.55
2021-05-02,3.08,-0.03,7.75
2021-05-03,5.09,0.0,10.07
2021-05-04,11.66,0.13,10.79
2021-05-05,5.51,0.07,8.49
2021-05-06,2.56,0.14,6.89
2021-05-07,3.69,0.02,8.54
2021-05-08,5.13,0.42,12.22
2021-05-09,5.0,0.16,17.56
2021-05-10,5.92,1.06,15.99
2021-05-11,1.65,0.33,13.24
2021-05-12,3.08,0.0,12.8
2021-05-13,2.36,0.13,11.84
2021-05-14,2.0,0.16,11.11
2021-05-15,4.8,0.55,10.31
2021-05-16,5.24,1.11,11.44
2021-05-17,6.0,1.5,11.65
2021-05-18,4.4,0.2,12.68
2021-05-19,4.79,0.49,10.85
2021-05-20,4.76,0.0,11.36
2021-05-21,8.49,0.05,13.31
2021-05-22,8.09,0.91,10.79
2021-05-23,6.15,-0.01,11.87
2021-05-24,5.34,1.48,10.91
2021-05-25,7.5,0.36,11.4
2021-05-26,4.99,0.49,11.45
2021-05-27,4.02,0.0,12.99
2021-05-28,2.84,0.0,13.44
2021-05-29,4.11,0.0,16.23
2021-05-30,3.75,0.02,15.99
2021-05-31,3.31,0.0,18.93
2021-06-01,3.51,0.0,20.34
2021-06-02,2.85,0.0,21.76
2021-06-03,3.01,0.0,21.11
2021-06-04,2.64,5.04,17.88
2021-06-05,4.13,0.21,14.44
2021-06-06,2.79,0.0,16.5
2021-06-07,2.45,0.0,17.94
2021-06-08,2.33,0.0,18.79
2021-06-09,2.01,0.0,20.24
2021-06-10,3.32,0.0,19.36
2021-06-11,3.39,0.02,18.09
2021-06-12,3.98,0.0,17.94
2021-06-13,1.82,0.0,18.69
2021-06-14,2.2,0.0,21.75
2021-06-15,3.08,0.0,21.39
2021-06-16,2.13,0.0,24.15
2021-06-17,3.13,0.66,23.59
2021-06-18,4.9,0.8,23.14
2021-06-19,4.01,1.56,17.18
2021-06-20,3.54,0.04,18.94
2021-06-21,4.94,0.99,16.28
2021-06-22,5.45,0.86,13.55
2021-06-23,3.76,0.05,14.22
2021-06-24,3.04,0.03,15.2
2021-06-25,2.8,0.26,14.96
2021-06-26,1.99,0.64,17.8
2021-06-27,2.85,0.51,19.21
2021-06-28,2.03,0.01,19.23
2021-06-29,3.39,0.56,17.63
2021-06-30,4.01,1.26,14.24
2021-07-01,3.44,0.04,16.0
2021-07-02,1.84,0.0,18.95
2021-07-03,2.73,-0.01,19.93
2021-07-04,1.75,2.36,17.41
2021-07-05,2.75,0.26,17.34
2021-07-06,7.15,0.19,17.58
2021-07-07,3.63,-0.01,18.4
2021-07-08,2.31,0.4,17.93
2021-07-09,2.93,0.0,17.36
2021-07-10,1.79,1.36,16.29
2021-07-11,1.99,0.0,16.68
2021-07-12,1.99,0.06,18.61
2021-07-13,4.5,0.05,18.09
2021-07-14,6.69,0.0,16.47
2021-07-15,7.56,0.0,18.14
2021-07-16,4.81,0.01,17.44
2021-07-17,4.15,0.0,19.54
2021-07-18,3.31,0.0,21.76
2021-07-19,2.79,0.0,21.92
2021-07-20,2.3,0.0,22.15
2021-07-21,2.36,0.0,22.03
2021-07-22,3.21,0.0,21.24
2021-07-23,4.54,0.0,20.07
2021-07-24,3.67,0.03,20.88
2021-07-25,2.48,1.06,18.46
2021-07-26,2.53,2.9,17.95
2021-07-27,3.61,0.01,17.4
2021-07-28,5.3,0.11,17.29
2021-07-29,5.54,0.0,17.58
2021-07-30,6.0,0.77,16.06
2021-07-31,5.55,-0.01,17.74
2021-08-01,3.92,0.23,17.2
2021-08-02,2.39,1.39,16.68
2021-08-03,1.76,0.6,15.95
2021-08-04,2.02,-0.01,17.46
2021-08-05,3.02,0.02,19.07
2021-08-06,6.1,0.86,17.59
2021-08-07,5.29,2.3,16.25
2021-08-08,6.0,0.64,15.73
2021-08-09,4.93,0.54,17.02
2021-08-10,2.81,0.31,17.55
2021-08-11,1.91,0.03,17.67
2021-08-12,1.66,0.0,19.81
2021-08-13,3.83,0.0,18.85
2021-08-14,2.17,0.0,19.48
2021-08-15,3.4,0.0,19.61
2021-08-16,4.65,0.26,16.05
2021-08-17,3.42,0.34,13.91
2021-08-18,4.14,0.04,17.26
2021-08-19,4.54,-0.01,17.44
2021-08-20,3.26,-0.01,18.95
2021-08-21,2.16,0.45,18.81
2021-08-22,3.95,0.86,17.14
2021-08-23,5.11,0.05,17.84
2021-08-24,5.67,0.0,18.21
2021-08-25,4.4,0.0,17.55
2021-08-26,4.53,0.1,16.09
2021-08-27,3.98,0.05,16.51
2021-08-28,4.7,0.13,16.66
2021-08-29,4.4,0.11,16.04
2021-08-30,4.65,0.01,17.51
2021-08-31,4.51,0.0,16.96
2021-09-01,3.76,0.0,17.06
2021-09-02,3.94,0.0,17.76
2021-09-03,3.88,0.0,18.76
2021-09-04,4.09,0.0,18.0
2021-09-05,2.53,0.0,20.88
2021-09-06,1.84,0.0,21.13
2021-09-07,2.41,0.0,21.4
2021-09-08,3.83,0.0,22.01
2021-09-09,2.53,0.8,20.7
2021-09-10,3.21,0.02,19.54
2021-09-11,4.29,0.07,17.39
2021-09-12,2.25,0.0,16.51
2021-09-13,3.77,0.0,17.01
2021-09-14,2.29,-0.03,18.41
2021-09-15,3.25,0.1,18.05
2021-09-16,1.75,0.0,16.59
2021-09-17,1.59,0.03,16.4
2021-09-18,2.23,0.02,17.56
2021-09-19,1.95,0.0,17.5
2021-09-20,2.99,2.21,16.7
2021-09-21,2.91,0.0,13.9
2021-09-22,1.1,0.03,13.94
2021-09-23,3.76,0.0,15.02
2021-09-24,3.47,0.07,16.44
2021-09-25,1.65,0.03,16.31
2021-09-26,2.63,-0.01,17.76
2021-09-27,5.58,0.47,15.31
2021-09-28,3.51,0.0,13.39
2021-09-29,5.7,0.7,13.09
2021-09-30,3.65,0.0,10.94
2021-10-01,5.94,0.73,13.35
2021-10-02,6.13,0.69,13.86
2021-10-03,4.09,3.61,13.11
2021-10-04,5.24,0.26,13.15
2021-10-05,6.25,1.3,12.55
2021-10-06,5.26,0.4,11.5
2021-10-07,1.11,0.03,11.36
2021-10-08,2.49,0.02,11.8
2021-10-09,2.02,0.02,11.65
2021-10-10,2.13,0.05,10.94
2021-10-11,3.39,0.01,11.15
2021-10-12,3.9,0.46,10.78
2021-10-13,2.09,0.03,9.3
2021-10-14,2.19,0.0,11.11
2021-10-15,2.7,0.01,11.31
2021-10-16,0.86,0.02,9.3
2021-10-17,2.23,0.03,9.5
2021-10-18,3.67,0.07,10.73
2021-10-19,5.76,0.29,17.31
2021-10-20,6.71,0.2,16.35
2021-10-21,7.2,1.42,10.09
2021-10-22,4.19,0.01,8.48
2021-10-23,2.05,0.0,9.5
2021-10-24,2.91,0.02,7.83
2021-10-25,3.71,0.28,10.99
2021-10-26,4.3,0.11,11.22
2021-10-27,4.35,0.0,12.26
2021-10-28,4.71,0.05,11.91
2021-10-29,5.79,0.04,12.09
2021-10-30,4.76,1.13,12.01
2021-10-31,5.41,1.21,11.21
2021-11-01,6.15,0.22,9.19
2021-11-02,3.02,-0.01,8.49
2021-11-03,2.36,0.09,6.63
2021-11-04,4.25,0.65,7.42
2021-11-05,3.25,0.07,7.71
2021-11-06,3.86,0.05,7.35
2021-11-07,4.69,0.09,10.04
2021-11-08,2.39,0.0,7.05
2021-11-09,1.98,0.03,7.04
2021-11-10,1.44,0.02,6.01
2021-11-11,1.96,0.0,8.33
2021-11-12,4.41,0.01,6.8
2021-11-13,4.76,0.7,11.07
2021-11-14,3.31,0.02,10.06
2021-11-15,3.48,0.02,6.95
2021-11-16,2.0,0.0,5.91
2021-11-17,3.08,0.05,8.13
2021-11-18,2.4,0.02,7.91
2021-11-19,2.89,0.05,11.06
2021-11-20,2.41,0.0,9.24
2021-11-21,3.23,0.85,7.52
2021-11-22,5.16,0.0,5.59
2021-11-23,1.16,0.02,4.95
2021-11-24,1.0,0.0,6.27
2021-11-25,2.21,0.09,5.22
2021-11-26,4.99,0.61,4.25
2021-11-27,3.46,1.03,1.84
2021-11-28,4.02,2.77,3.35
2021-11-29,4.39,0.16,2.5
2021-11-30,6.47,-0.09,8.14
2021-12-01,7.2,0.2,8.59
2021-12-02,5.52,0.66,3.61
2021-12-03,5.73,0.05,2.94
2021-12-04,4.08,1.05,4.95
2021-12-05,3.19,-0.09,4.53
2021-12-06,4.44,0.86,3.54
2021-12-07,5.9,-0.04,3.61
2021-12-08,6.06,-0.02,4.88
2021-12-09,4.97,-0.05,4.67
2021-12-10,9.2,0.0,4.96
2021-12-11,4.03,0.0,4.64
2021-12-12,4.22,0.01,9.03
2021-12-13,3.49,0.0,9.18
2021-12-14,2.51,-0.01,8.26
2021-12-15,2.23,-0.05,9.09
2021-12-16,1.34,-0.01,8.77
2021-12-17,3.44,0.0,5.09
2021-12-18,4.06,0.0,6.15
2021-12-19,2.78,-0.03,5.5
2021-12-20,2.76,0.0,6.19
2021-12-21,1.9,0.0,1.15
2021-12-22,3.48,0.0,-1.25
2021-12-23,5.24,-0.01,2.59
2021-12-24,2.75,0.02,7.19
2021-12-25,3.89,0.54,5.42
2021-12-26,2.86,-0.05,5.61
2021-12-27,3.94,0.06,8.34
2021-12-28,8.34,0.21,10.29
2021-12-29,5.88,0.08,10.88
2021-12-30,6.27,0.04,14.05
2021-12-31,5.51,-0.01,12.53
2022-01-01,4.47,0.0,11.5
2022-01-02,6.8,0.38,11.45
2022-01-03,5.92,1.57,9.8
2022-01-04,4.51,1.64,7.05
